ts,endpoint,code,ms
07:42:27,/health,200,59
07:42:27,/cursos,200,59
07:42:28,/health,200,58
07:42:28,/cursos,200,59
07:42:28,/health,200,61
07:42:28,/cursos,200,59
07:42:29,/health,200,61
07:42:29,/cursos,200,61
07:42:30,/health,200,60
07:42:30,/cursos,200,61
07:42:31,/health,200,60
07:42:31,/cursos,200,60
07:42:32,/health,200,61
07:42:32,/cursos,200,63
07:42:33,/health,200,57
07:42:33,/cursos,200,61
07:42:33,/health,200,59
07:42:33,/cursos,200,59
07:42:34,/health,200,60
07:42:34,/cursos,200,62
07:42:35,/health,200,61
07:42:35,/cursos,200,61
07:42:36,/health,200,61
07:42:36,/cursos,200,63
07:42:37,/health,200,58
07:42:37,/cursos,200,59
07:42:37,/health,200,60
07:42:38,/cursos,200,60
07:42:38,/health,200,61
07:42:38,/cursos,200,59
07:42:39,/health,200,58
07:42:39,/cursos,200,60
07:42:40,/health,200,59
07:42:40,/cursos,200,61
07:42:41,/health,200,60
07:42:41,/cursos,200,61
07:42:42,/health,200,59
07:42:42,/cursos,200,59
07:42:42,/health,200,61
07:42:43,/cursos,200,62
07:42:43,/health,200,60
07:42:43,/cursos,200,64
07:42:44,/health,200,58
07:42:44,/cursos,200,62
07:42:45,/health,200,60
07:42:45,/cursos,200,60
07:42:46,/health,200,57
07:42:46,/cursos,200,60
07:42:47,/health,200,61
07:42:47,/cursos,200,63
07:42:47,/health,200,60
07:42:48,/cursos,200,60
07:42:48,/health,200,61
07:42:48,/cursos,200,61
07:42:49,/health,200,59
07:42:49,/cursos,200,63
07:42:50,/health,200,57
07:42:50,/cursos,200,60
07:42:51,/health,200,62
07:42:51,/cursos,200,60
07:42:52,/health,200,58
07:42:52,/cursos,200,59
07:42:52,/health,200,59
07:42:53,/cursos,200,61
07:42:53,/health,200,60
07:42:53,/cursos,200,60
07:42:54,/health,200,59
07:42:54,/cursos,200,59
07:42:55,/health,200,62
07:42:55,/cursos,200,59
07:42:56,/health,200,63
07:42:56,/cursos,200,62
07:42:57,/health,200,57
07:42:57,/cursos,200,60
07:42:57,/health,200,58
07:42:58,/cursos,200,60
07:42:58,/health,200,58
07:42:58,/cursos,200,59
07:42:59,/health,200,57
07:42:59,/cursos,200,61
07:43:00,/health,200,61
07:43:00,/cursos,200,60
07:43:01,/health,200,60
07:43:01,/cursos,200,62
07:43:02,/health,200,62
07:43:02,/cursos,200,60
07:43:02,/health,200,60
07:43:03,/cursos,200,59
07:43:03,/health,200,62
07:43:03,/cursos,200,62
07:43:04,/health,200,57
07:43:04,/cursos,200,60
07:43:05,/health,200,62
07:43:05,/cursos,200,60
07:43:06,/health,200,60
07:43:06,/cursos,200,61
07:43:07,/health,200,57
07:43:07,/cursos,200,61
07:43:07,/health,200,59
07:43:07,/cursos,200,61
07:43:08,/health,200,59
07:43:08,/cursos,200,61
07:43:09,/health,200,59
07:43:09,/cursos,200,62
07:43:10,/health,200,57
07:43:10,/cursos,200,60
07:43:11,/health,200,58
07:43:11,/cursos,200,59
07:43:12,/health,200,58
07:43:12,/cursos,200,59
07:43:12,/health,200,61
07:43:12,/cursos,200,61
07:43:13,/health,200,58
07:43:13,/cursos,200,63
07:43:14,/health,200,58
07:43:14,/cursos,200,60
07:43:15,/health,200,60
07:43:15,/cursos,200,60
07:43:16,/health,200,58
07:43:16,/cursos,200,59
07:43:17,/health,200,57
07:43:17,/cursos,200,60
07:43:17,/health,200,61
07:43:17,/cursos,200,61
07:43:18,/health,200,60
07:43:18,/cursos,200,60
07:43:19,/health,200,59
07:43:19,/cursos,200,59
07:43:20,/health,200,65
07:43:20,/cursos,200,61
07:43:21,/health,200,57
07:43:21,/cursos,200,60
07:43:22,/health,200,59
07:43:22,/cursos,200,60
07:43:22,/health,200,59
07:43:22,/cursos,200,60
07:43:23,/health,200,63
07:43:23,/cursos,200,62
07:43:24,/health,200,58
07:43:24,/cursos,200,61
07:43:25,/health,200,61
07:43:25,/cursos,200,62
07:43:26,/health,200,60
07:43:26,/cursos,200,60
07:43:27,/health,200,59
07:43:27,/cursos,200,60
07:43:27,/health,200,60
07:43:27,/cursos,200,60
07:43:28,/health,200,57
07:43:28,/cursos,200,58
07:43:29,/health,200,64
07:43:29,/cursos,200,59
07:43:30,/health,200,60
07:43:30,/cursos,200,63
07:43:31,/health,200,60
07:43:31,/cursos,200,60
07:43:31,/health,200,59
07:43:32,/cursos,200,60
07:43:32,/health,200,61
07:43:32,/cursos,200,59
07:43:33,/health,200,60
07:43:33,/cursos,200,60
07:43:34,/health,200,59
07:43:34,/cursos,200,60
07:43:35,/health,200,59
07:43:35,/cursos,200,59
07:43:36,/health,200,59
07:43:36,/cursos,200,60
07:43:36,/health,200,62
07:43:37,/cursos,200,61
07:43:37,/health,200,59
07:43:37,/cursos,200,60
07:43:38,/health,200,61
07:43:38,/cursos,200,60
07:43:39,/health,200,63
07:43:39,/cursos,200,60
07:43:40,/health,200,60
07:43:40,/cursos,200,62
07:43:41,/health,200,57
07:43:41,/cursos,200,59
07:43:41,/health,200,58
07:43:41,/cursos,200,61
07:43:42,/health,200,62
07:43:42,/cursos,200,62
07:43:43,/health,200,60
07:43:43,/cursos,200,60
07:43:44,/health,200,60
07:43:44,/cursos,200,62
07:43:45,/health,200,60
07:43:45,/cursos,200,60
07:43:46,/health,200,59
07:43:46,/cursos,200,61
07:43:46,/health,200,57
07:43:46,/cursos,200,60
07:43:47,/health,200,59
07:43:47,/cursos,200,60
07:43:48,/health,200,61
07:43:48,/cursos,200,63
07:43:49,/health,200,59
07:43:49,/cursos,200,58
07:43:50,/health,200,58
07:43:50,/cursos,200,60
07:43:51,/health,200,62
07:43:51,/cursos,200,62
07:43:51,/health,200,60
07:43:51,/cursos,200,63
07:43:52,/health,200,65
07:43:52,/cursos,200,65
07:43:53,/health,200,60
07:43:53,/cursos,200,65
07:43:54,/health,200,58
07:43:54,/cursos,200,60
07:43:55,/health,200,59
07:43:55,/cursos,200,60
07:43:56,/health,200,61
07:43:56,/cursos,200,59
07:43:56,/health,200,58
07:43:56,/cursos,200,59
07:43:57,/health,200,57
07:43:57,/cursos,200,60
07:43:58,/health,200,60
07:43:58,/cursos,200,59
07:43:59,/health,200,60
07:43:59,/cursos,200,59
07:44:00,/health,200,58
07:44:00,/cursos,200,61
07:44:01,/health,200,59
07:44:01,/cursos,200,62
07:44:01,/health,200,59
07:44:01,/cursos,200,60
07:44:02,/health,200,59
07:44:02,/cursos,200,59
07:44:03,/health,200,57
07:44:03,/cursos,200,60
07:44:04,/health,200,57
07:44:04,/cursos,200,61
07:44:05,/health,200,59
07:44:05,/cursos,200,60
07:44:06,/health,200,60
07:44:06,/cursos,200,60
07:44:06,/health,200,58
07:44:06,/cursos,200,61
07:44:07,/health,200,61
07:44:07,/cursos,200,60
07:44:08,/health,200,57
07:44:08,/cursos,200,60
07:44:09,/health,200,60
07:44:09,/cursos,200,63
07:44:10,/health,200,58
07:44:10,/cursos,200,60
07:44:11,/health,200,60
07:44:11,/cursos,200,62
07:44:11,/health,200,57
07:44:11,/cursos,200,60
07:44:12,/health,200,60
07:44:12,/cursos,200,60
07:44:13,/health,200,57
07:44:13,/cursos,200,59
07:44:14,/health,200,58
07:44:14,/cursos,200,60
07:44:15,/health,200,57
07:44:15,/cursos,200,59
07:44:16,/health,200,59
07:44:16,/cursos,200,59
07:44:16,/health,200,59
07:44:16,/cursos,200,59
07:44:17,/health,200,59
07:44:17,/cursos,200,62
07:44:18,/health,200,57
07:44:18,/cursos,200,60
07:44:19,/health,200,58
07:44:19,/cursos,200,61
07:44:20,/health,200,59
07:44:20,/cursos,200,61
07:44:21,/health,200,58
07:44:21,/cursos,200,60
07:44:21,/health,200,57
07:44:21,/cursos,200,60
07:44:22,/health,200,58
07:44:22,/cursos,200,60
07:44:23,/health,200,58
07:44:23,/cursos,200,59
07:44:24,/health,200,58
07:44:24,/cursos,200,64
07:44:25,/health,200,62
07:44:25,/cursos,200,65
07:44:26,/health,200,59
07:44:26,/cursos,200,59
07:44:26,/health,200,59
07:44:26,/cursos,200,60
07:44:27,/health,200,60
07:44:27,/cursos,200,61
07:44:28,/health,200,57
07:44:28,/cursos,200,60
07:44:29,/health,200,59
07:44:29,/cursos,200,59
07:44:30,/health,200,61
07:44:30,/cursos,200,61
07:44:30,/health,200,57
07:44:31,/cursos,200,64
07:44:31,/health,200,59
07:44:31,/cursos,200,60
07:44:32,/health,200,58
07:44:32,/cursos,200,59
07:44:33,/health,200,59
07:44:33,/cursos,200,59
07:44:34,/health,200,57
07:44:34,/cursos,200,60
07:44:35,/health,200,57
07:44:35,/cursos,200,59
07:44:35,/health,200,58
07:44:36,/cursos,200,59
07:44:36,/health,200,59
07:44:36,/cursos,200,60
07:44:37,/health,200,58
07:44:37,/cursos,200,60
07:44:38,/health,200,59
07:44:38,/cursos,200,60
07:44:39,/health,200,58
07:44:39,/cursos,200,59
07:44:40,/health,200,58
07:44:40,/cursos,200,64
07:44:40,/health,200,57
07:44:40,/cursos,200,60
07:44:41,/health,200,57
07:44:41,/cursos,200,59
07:44:42,/health,200,57
07:44:42,/cursos,200,60
07:44:43,/health,200,59
07:44:43,/cursos,200,60
07:44:44,/health,200,58
07:44:44,/cursos,200,60
07:44:45,/health,200,61
07:44:45,/cursos,200,59
07:44:45,/health,200,58
07:44:45,/cursos,200,62
07:44:46,/health,200,59
07:44:46,/cursos,200,62
07:44:47,/health,200,58
07:44:47,/cursos,200,60
07:44:48,/health,200,58
07:44:48,/cursos,200,59
07:44:49,/health,200,58
07:44:49,/cursos,200,60
07:44:50,/health,200,59
07:44:50,/cursos,200,59
07:44:50,/health,200,58
07:44:50,/cursos,200,60
07:44:51,/health,200,58
07:44:51,/cursos,200,59
07:44:52,/health,200,58
07:44:52,/cursos,200,60
07:44:53,/health,200,58
07:44:53,/cursos,200,61
07:44:54,/health,200,61
07:44:54,/cursos,200,62
07:44:55,/health,200,58
07:44:55,/cursos,200,60
07:44:55,/health,200,63
07:44:55,/cursos,200,59
07:44:56,/health,200,59
07:44:56,/cursos,200,61
07:44:57,/health,200,58
07:44:57,/cursos,200,60
07:44:58,/health,200,58
07:44:58,/cursos,200,63
07:44:59,/health,200,58
07:44:59,/cursos,200,59
07:44:59,/health,200,58
07:45:00,/cursos,200,60
07:45:00,/health,200,59
07:45:00,/cursos,200,66
07:45:01,/health,200,58
07:45:01,/cursos,200,60
07:45:02,/health,200,59
07:45:02,/cursos,200,59
07:45:03,/health,200,61
07:45:03,/cursos,200,59
07:45:04,/health,200,58
07:45:04,/cursos,200,60
07:45:04,/health,200,58
07:45:05,/cursos,200,62
07:45:05,/health,200,58
07:45:05,/cursos,200,60
07:45:06,/health,200,59
07:45:06,/cursos,200,60
07:45:07,/health,200,59
07:45:07,/cursos,200,63
07:45:08,/health,200,61
07:45:08,/cursos,200,60
07:45:09,/health,200,60
07:45:09,/cursos,200,61
07:45:09,/health,200,62
07:45:10,/cursos,200,59
07:45:10,/health,200,58
07:45:10,/cursos,200,60
07:45:11,/health,200,58
07:45:11,/cursos,200,60
07:45:12,/health,200,58
07:45:12,/cursos,200,60
07:45:13,/health,200,59
07:45:13,/cursos,200,60
07:45:14,/health,200,58
07:45:14,/cursos,200,61
07:45:14,/health,200,58
07:45:14,/cursos,200,60
07:45:15,/health,200,58
07:45:15,/cursos,200,59
07:45:16,/health,200,59
07:45:16,/cursos,200,59
07:45:17,/health,200,58
07:45:17,/cursos,200,59
07:45:18,/health,200,59
07:45:18,/cursos,200,60
07:45:19,/health,200,58
07:45:19,/cursos,200,73
07:45:19,/health,200,59
07:45:19,/cursos,200,59
07:45:20,/health,200,59
07:45:20,/cursos,200,59
07:45:21,/health,200,58
07:45:21,/cursos,200,61
07:45:22,/health,200,66
07:45:22,/cursos,200,67
07:45:23,/health,200,61
07:45:23,/cursos,200,60
07:45:24,/health,200,58
07:45:24,/cursos,200,60
07:45:24,/health,200,79
07:45:25,/cursos,200,60
07:45:25,/health,200,58
07:45:25,/cursos,200,59
07:45:26,/health,200,59
07:45:26,/cursos,200,59
07:45:27,/health,200,64
07:45:27,/cursos,200,59
07:45:28,/health,200,58
07:45:28,/cursos,200,60
07:45:29,/health,200,58
07:45:29,/cursos,200,59
07:45:29,/health,200,58
07:45:29,/cursos,200,60
07:45:30,/health,200,58
07:45:30,/cursos,200,64
07:45:31,/health,200,58
07:45:31,/cursos,200,60
07:45:32,/health,200,57
07:45:32,/cursos,200,59
07:45:33,/health,200,59
07:45:33,/cursos,200,65
07:45:34,/health,200,58
07:45:34,/cursos,200,59
07:45:34,/health,200,58
07:45:34,/cursos,200,63
07:45:35,/health,200,58
07:45:35,/cursos,200,59
07:45:36,/health,200,60
07:45:36,/cursos,200,62
07:45:37,/health,200,58
07:45:37,/cursos,200,60
07:45:38,/health,200,59
07:45:38,/cursos,200,61
07:45:39,/health,200,62
07:45:39,/cursos,200,64
07:45:39,/health,200,93
07:45:40,/cursos,200,60
07:45:40,/health,200,59
07:45:40,/cursos,200,60
07:45:41,/health,200,58
07:45:41,/cursos,200,60
07:45:42,/health,200,59
07:45:42,/cursos,200,59
07:45:43,/health,200,60
07:45:43,/cursos,200,65
07:45:44,/health,200,59
07:45:44,/cursos,200,59
07:45:44,/health,200,58
07:45:44,/cursos,200,60
07:45:45,/health,200,58
07:45:45,/cursos,200,60
07:45:46,/health,200,58
07:45:46,/cursos,200,59
07:45:47,/health,200,59
07:45:47,/cursos,200,59
07:45:48,/health,200,134
07:45:48,/cursos,200,60
07:45:49,/health,200,60
07:45:49,/cursos,200,60
07:45:49,/health,200,59
07:45:50,/cursos,200,60
07:45:50,/health,200,59
07:45:50,/cursos,200,59
07:45:51,/health,200,61
07:45:51,/cursos,200,63
07:45:52,/health,200,62
07:45:52,/cursos,200,67
07:45:53,/health,200,61
07:45:53,/cursos,200,60
07:45:54,/health,200,60
07:45:54,/cursos,200,59
07:45:54,/health,200,58
07:45:55,/cursos,200,68
07:45:55,/health,200,59
07:45:55,/cursos,200,59
07:45:56,/health,200,67
07:45:56,/cursos,200,60
07:45:57,/health,200,59
07:45:57,/cursos,200,82
07:45:58,/health,200,58
07:45:58,/cursos,200,68
07:45:59,/health,200,57
07:45:59,/cursos,200,63
07:45:59,/health,200,59
07:46:00,/cursos,200,59
07:46:00,/health,200,60
07:46:00,/cursos,200,61
07:46:01,/health,200,58
07:46:01,/cursos,200,60
07:46:02,/health,200,61
07:46:02,/cursos,200,59
07:46:03,/health,200,60
07:46:03,/cursos,200,60
07:46:04,/health,200,59
07:46:04,/cursos,200,60
07:46:04,/health,200,63
07:46:05,/cursos,200,62
07:46:05,/health,200,60
07:46:05,/cursos,200,63
07:46:06,/health,200,66
07:46:06,/cursos,200,60
07:46:07,/health,200,59
07:46:07,/cursos,200,83
07:46:08,/health,200,58
07:46:08,/cursos,200,64
07:46:09,/health,200,57
07:46:09,/cursos,200,60
07:46:09,/health,200,61
07:46:10,/cursos,200,60
07:46:10,/health,200,59
07:46:10,/cursos,200,60
07:46:11,/health,200,61
07:46:11,/cursos,200,64
07:46:12,/health,200,61
07:46:12,/cursos,200,60
07:46:13,/health,200,59
07:46:13,/cursos,200,61
07:46:14,/health,200,61
07:46:14,/cursos,200,59
07:46:14,/health,200,59
07:46:15,/cursos,200,60
07:46:15,/health,200,58
07:46:15,/cursos,200,62
07:46:16,/health,200,58
07:46:16,/cursos,200,60
07:46:17,/health,200,59
07:46:17,/cursos,200,59
07:46:18,/health,200,60
07:46:18,/cursos,200,59
07:46:19,/health,200,59
07:46:19,/cursos,200,60
07:46:19,/health,200,61
07:46:20,/cursos,200,59
07:46:20,/health,200,61
07:46:20,/cursos,200,59
07:46:21,/health,200,64
07:46:21,/cursos,200,60
07:46:22,/health,200,59
07:46:22,/cursos,200,62
07:46:23,/health,200,59
07:46:23,/cursos,200,59
07:46:24,/health,200,59
07:46:24,/cursos,200,59
07:46:24,/health,200,59
07:46:24,/cursos,200,60
07:46:25,/health,200,60
07:46:25,/cursos,200,61
07:46:26,/health,200,59
07:46:26,/cursos,200,60
07:46:27,/health,200,63
07:46:27,/cursos,200,61
07:46:28,/health,200,62
07:46:28,/cursos,200,62
07:46:29,/health,200,58
07:46:29,/cursos,200,63
07:46:29,/health,200,60
07:46:29,/cursos,200,59
07:46:30,/health,200,62
07:46:30,/cursos,200,60
07:46:31,/health,200,60
07:46:31,/cursos,200,60
07:46:32,/health,200,60
07:46:32,/cursos,200,61
07:46:33,/health,200,61
07:46:33,/cursos,200,60
07:46:34,/health,200,61
07:46:34,/cursos,200,64
07:46:34,/health,200,59
07:46:34,/cursos,200,62
07:46:35,/health,200,58
07:46:35,/cursos,200,63
07:46:36,/health,200,62
07:46:36,/cursos,200,60
07:46:37,/health,200,58
07:46:37,/cursos,200,60
07:46:38,/health,200,59
07:46:38,/cursos,200,60
07:46:39,/health,200,58
07:46:39,/cursos,200,60
07:46:39,/health,200,61
07:46:39,/cursos,200,60
07:46:40,/health,200,61
07:46:40,/cursos,200,63
07:46:41,/health,200,57
07:46:41,/cursos,200,60
07:46:42,/health,200,58
07:46:42,/cursos,200,70
07:46:43,/health,200,58
07:46:43,/cursos,200,63
07:46:44,/health,200,58
07:46:44,/cursos,200,60
07:46:44,/health,200,58
07:46:44,/cursos,200,60
07:46:45,/health,200,62
07:46:45,/cursos,200,64
07:46:46,/health,200,60
07:46:46,/cursos,200,60
07:46:47,/health,200,58
07:46:47,/cursos,200,61
07:46:48,/health,200,58
07:46:48,/cursos,200,63
07:46:49,/health,200,59
07:46:49,/cursos,200,62
07:46:49,/health,200,62
07:46:49,/cursos,200,62
07:46:50,/health,200,61
07:46:50,/cursos,200,60
07:46:51,/health,200,61
07:46:51,/cursos,200,59
07:46:52,/health,200,57
07:46:52,/cursos,200,59
07:46:53,/health,200,57
07:46:53,/cursos,200,59
07:46:53,/health,200,60
07:46:54,/cursos,200,60
07:46:54,/health,200,59
07:46:54,/cursos,200,61
07:46:55,/health,200,61
07:46:55,/cursos,200,61
07:46:56,/health,200,59
07:46:56,/cursos,200,63
07:46:57,/health,200,59
07:46:57,/cursos,200,60
07:46:58,/health,200,60
07:46:58,/cursos,200,59
07:46:58,/health,200,57
07:46:59,/cursos,200,62
07:46:59,/health,200,60
07:46:59,/cursos,200,59
07:47:00,/health,200,59
07:47:00,/cursos,200,59
07:47:01,/health,200,62
07:47:01,/cursos,200,59
07:47:02,/health,200,60
07:47:02,/cursos,200,61
07:47:03,/health,200,59
07:47:03,/cursos,200,59
07:47:03,/health,200,57
07:47:04,/cursos,200,61
07:47:04,/health,200,59
07:47:04,/cursos,200,61
07:47:05,/health,200,59
07:47:05,/cursos,200,60
07:47:06,/health,200,58
07:47:06,/cursos,200,63
07:47:07,/health,200,57
07:47:07,/cursos,200,62
07:47:08,/health,200,63
07:47:08,/cursos,200,64
07:47:08,/health,200,78
07:47:09,/cursos,200,66
07:47:09,/health,200,58
07:47:09,/cursos,200,60
07:47:10,/health,200,58
07:47:10,/cursos,200,60
07:47:11,/health,200,58
07:47:11,/cursos,200,60
07:47:12,/health,200,59
07:47:12,/cursos,200,60
07:47:13,/health,200,60
07:47:13,/cursos,200,69
07:47:13,/health,200,60
07:47:14,/cursos,200,59
07:47:14,/health,200,61
07:47:14,/cursos,200,61
07:47:15,/health,200,60
07:47:15,/cursos,200,61
07:47:16,/health,200,60
07:47:16,/cursos,200,60
07:47:17,/health,200,59
07:47:17,/cursos,200,59
07:47:18,/health,200,61
07:47:18,/cursos,200,61
07:47:18,/health,200,60
07:47:18,/cursos,200,62
07:47:19,/health,200,58
07:47:19,/cursos,200,62
07:47:20,/health,200,59
07:47:20,/cursos,200,59
07:47:21,/health,200,58
07:47:21,/cursos,200,59
07:47:22,/health,200,58
07:47:22,/cursos,200,60
07:47:23,/health,200,58
07:47:23,/cursos,200,62
07:47:23,/health,200,65
07:47:23,/cursos,200,62
07:47:24,/health,200,87
07:47:24,/cursos,200,60
07:47:25,/health,200,58
07:47:25,/cursos,200,61
07:47:26,/health,200,59
07:47:26,/cursos,200,61
07:47:27,/health,200,58
07:47:27,/cursos,200,60
07:47:28,/health,200,58
07:47:28,/cursos,200,59
07:47:28,/health,200,61
07:47:28,/cursos,200,60
07:47:29,/health,200,57
07:47:29,/cursos,200,64
07:47:30,/health,200,58
07:47:30,/cursos,200,59
07:47:31,/health,200,68
07:47:31,/cursos,200,63
07:47:32,/health,200,57
07:47:32,/cursos,200,60
07:47:33,/health,200,57
07:47:33,/cursos,200,60
07:47:33,/health,200,78
07:47:33,/cursos,200,61
07:47:34,/health,200,59
07:47:34,/cursos,200,60
07:47:35,/health,200,59
07:47:35,/cursos,200,58
07:47:36,/health,200,58
07:47:36,/cursos,200,61
07:47:37,/health,200,57
07:47:37,/cursos,200,59
07:47:38,/health,200,60
07:47:38,/cursos,200,59
07:47:38,/health,200,61
07:47:38,/cursos,200,60
07:47:39,/health,200,62
07:47:39,/cursos,200,59
07:47:40,/health,200,58
07:47:40,/cursos,200,67
07:47:41,/health,200,60
07:47:41,/cursos,200,59
07:47:42,/health,200,59
07:47:42,/cursos,200,65
07:47:43,/health,200,59
07:47:43,/cursos,200,60
07:47:43,/health,200,61
07:47:43,/cursos,200,59
07:47:44,/health,200,60
07:47:44,/cursos,200,60
